city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases,ndvi_mean,weekofyear_sin,weekofyear_cos,month_sin,month_cos,iq_is_dengue_season,iq_weeks_since_season_start,iq_weeks_to_december_peak,reanalysis_specific_humidity_g_per_kg_lag_1,reanalysis_specific_humidity_g_per_kg_lag_2,reanalysis_specific_humidity_g_per_kg_lag_3,reanalysis_specific_humidity_g_per_kg_lag_5,reanalysis_specific_humidity_g_per_kg_lag_6,reanalysis_specific_humidity_g_per_kg_lag_8,reanalysis_specific_humidity_g_per_kg_lag_10,reanalysis_specific_humidity_g_per_kg_lag_12,reanalysis_dew_point_temp_k_lag_1,reanalysis_dew_point_temp_k_lag_2,reanalysis_dew_point_temp_k_lag_3,reanalysis_dew_point_temp_k_lag_5,reanalysis_dew_point_temp_k_lag_6,reanalysis_dew_point_temp_k_lag_8,reanalysis_dew_point_temp_k_lag_10,reanalysis_dew_point_temp_k_lag_12,reanalysis_min_air_temp_k_lag_1,reanalysis_min_air_temp_k_lag_2,reanalysis_min_air_temp_k_lag_3,reanalysis_min_air_temp_k_lag_5,reanalysis_min_air_temp_k_lag_6,reanalysis_min_air_temp_k_lag_8,reanalysis_min_air_temp_k_lag_10,reanalysis_min_air_temp_k_lag_12,reanalysis_air_temp_k_lag_6,reanalysis_air_temp_k_lag_8,reanalysis_air_temp_k_lag_10,reanalysis_air_temp_k_lag_12,reanalysis_avg_temp_k_lag_6,reanalysis_avg_temp_k_lag_8,reanalysis_avg_temp_k_lag_10,reanalysis_avg_temp_k_lag_12,reanalysis_max_air_temp_k_lag_6,reanalysis_max_air_temp_k_lag_8,reanalysis_max_air_temp_k_lag_10,reanalysis_max_air_temp_k_lag_12,station_avg_temp_c_lag_2,station_avg_temp_c_lag_4,station_avg_temp_c_lag_5,station_avg_temp_c_lag_6,station_avg_temp_c_lag_8,station_avg_temp_c_lag_10,station_avg_temp_c_lag_12,station_min_temp_c_lag_1,station_min_temp_c_lag_2,station_min_temp_c_lag_3,station_min_temp_c_lag_4,station_min_temp_c_lag_6,station_min_temp_c_lag_8,station_min_temp_c_lag_10,station_min_temp_c_lag_12,station_max_temp_c_lag_4,station_max_temp_c_lag_6,station_max_temp_c_lag_8,station_max_temp_c_lag_10,station_max_temp_c_lag_12,ndvi_sw_lag_10,ndvi_sw_lag_11,ndvi_sw_lag_14,ndvi_nw_lag_10,ndvi_nw_lag_11,ndvi_nw_lag_14,ndvi_mean_lag_10,ndvi_mean_lag_11,ndvi_mean_lag_14,precipitation_amt_mm_lag_2,precipitation_amt_mm_lag_3,reanalysis_sat_precip_amt_mm_lag_2,reanalysis_sat_precip_amt_mm_lag_3,reanalysis_specific_humidity_g_per_kg_rolling_3_mean,reanalysis_specific_humidity_g_per_kg_rolling_4_mean,reanalysis_specific_humidity_g_per_kg_rolling_6_mean,reanalysis_specific_humidity_g_per_kg_rolling_8_mean,reanalysis_specific_humidity_g_per_kg_rolling_10_mean,reanalysis_specific_humidity_g_per_kg_rolling_12_mean,reanalysis_specific_humidity_g_per_kg_rolling_14_mean,reanalysis_dew_point_temp_k_rolling_3_mean,reanalysis_dew_point_temp_k_rolling_4_mean,reanalysis_dew_point_temp_k_rolling_6_mean,reanalysis_dew_point_temp_k_rolling_8_mean,reanalysis_dew_point_temp_k_rolling_10_mean,reanalysis_dew_point_temp_k_rolling_12_mean,reanalysis_dew_point_temp_k_rolling_14_mean,reanalysis_min_air_temp_k_rolling_3_mean,reanalysis_min_air_temp_k_rolling_4_mean,reanalysis_min_air_temp_k_rolling_5_mean,reanalysis_min_air_temp_k_rolling_6_mean,reanalysis_min_air_temp_k_rolling_7_mean,reanalysis_min_air_temp_k_rolling_8_mean,reanalysis_min_air_temp_k_rolling_10_mean,reanalysis_min_air_temp_k_rolling_12_mean,reanalysis_min_air_temp_k_rolling_14_mean,reanalysis_air_temp_k_rolling_8_mean,reanalysis_air_temp_k_rolling_10_mean,reanalysis_air_temp_k_rolling_12_mean,reanalysis_air_temp_k_rolling_14_mean,reanalysis_avg_temp_k_rolling_8_mean,reanalysis_avg_temp_k_rolling_10_mean,reanalysis_avg_temp_k_rolling_12_mean,reanalysis_avg_temp_k_rolling_14_mean,reanalysis_max_air_temp_k_rolling_8_mean,reanalysis_max_air_temp_k_rolling_10_mean,reanalysis_max_air_temp_k_rolling_12_mean,reanalysis_max_air_temp_k_rolling_14_mean,station_avg_temp_c_rolling_3_mean,station_avg_temp_c_rolling_4_mean,station_avg_temp_c_rolling_5_mean,station_avg_temp_c_rolling_6_mean,station_avg_temp_c_rolling_8_mean,station_avg_temp_c_rolling_10_mean,station_avg_temp_c_rolling_12_mean,station_avg_temp_c_rolling_14_mean,station_min_temp_c_rolling_3_mean,station_min_temp_c_rolling_4_mean,station_min_temp_c_rolling_5_mean,station_min_temp_c_rolling_6_mean,station_min_temp_c_rolling_8_mean,station_min_temp_c_rolling_10_mean,station_min_temp_c_rolling_12_mean,station_min_temp_c_rolling_14_mean,station_max_temp_c_rolling_5_mean,station_max_temp_c_rolling_6_mean,station_max_temp_c_rolling_8_mean,station_max_temp_c_rolling_10_mean,station_max_temp_c_rolling_12_mean,station_max_temp_c_rolling_14_mean,ndvi_mean_rolling_4_mean,ndvi_mean_rolling_8_mean,ndvi_mean_rolling_12_mean,ndvi_mean_rolling_14_mean,precipitation_amt_mm_rolling_4_mean,precipitation_amt_mm_rolling_7_mean,precipitation_amt_mm_rolling_10_mean,precipitation_amt_mm_rolling_14_mean,reanalysis_sat_precip_amt_mm_rolling_4_mean,reanalysis_sat_precip_amt_mm_rolling_7_mean,reanalysis_sat_precip_amt_mm_rolling_10_mean,reanalysis_sat_precip_amt_mm_rolling_14_mean,station_min_temp_c_lag_0_2_mean,station_min_temp_c_lag_2_6_mean,station_min_temp_c_lag_6_12_mean,station_min_temp_c_lag_12_17_mean,reanalysis_min_air_temp_k_lag_0_2_mean,reanalysis_min_air_temp_k_lag_2_6_mean,reanalysis_min_air_temp_k_lag_6_12_mean,reanalysis_min_air_temp_k_lag_12_17_mean,reanalysis_dew_point_temp_k_lag_0_4_mean,reanalysis_dew_point_temp_k_lag_4_8_mean,reanalysis_dew_point_temp_k_lag_8_17_mean,reanalysis_relative_humidity_percent_lag_0_4_mean,reanalysis_relative_humidity_percent_lag_4_8_mean,reanalysis_relative_humidity_percent_lag_8_17_mean,reanalysis_specific_humidity_g_per_kg_lag_0_4_mean,reanalysis_specific_humidity_g_per_kg_lag_4_8_mean,reanalysis_specific_humidity_g_per_kg_lag_8_17_mean,station_diur_temp_rng_c_lag_0_8_mean,station_diur_temp_rng_c_lag_8_17_mean,reanalysis_tdtr_k_lag_0_8_mean,reanalysis_tdtr_k_lag_8_17_mean,precipitation_amt_mm_lag_2_8_sum,precipitation_amt_mm_lag_2_8_max,precipitation_amt_mm_lag_8_17_sum,precipitation_amt_mm_lag_8_17_max,reanalysis_sat_precip_amt_mm_lag_2_8_sum,reanalysis_sat_precip_amt_mm_lag_2_8_max,reanalysis_sat_precip_amt_mm_lag_8_17_sum,reanalysis_sat_precip_amt_mm_lag_8_17_max,reanalysis_precip_amt_kg_per_m2_lag_2_8_sum,reanalysis_precip_amt_kg_per_m2_lag_2_8_max,reanalysis_precip_amt_kg_per_m2_lag_8_17_sum,reanalysis_precip_amt_kg_per_m2_lag_8_17_max
sj,1990,18,1990-04-30,0.1226,0.103725,0.1984833,0.1776167,12.42,297.572857143,297.742857143,292.414285714,299.8,295.9,32.0,73.3657142857,12.42,14.0128571429,2.62857142857,25.4428571429,6.9,29.4,20.0,16.0,4.0,0.15060625,0.8229838658936565,-0.5680647467311557,0.8660254037844387,-0.49999999999999983,0,33,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0128571429,14.0128571429,14.0128571429,14.0128571429,14.0128571429,14.0128571429,14.0128571429,292.414285714,292.414285714,292.414285714,292.414285714,292.414285714,292.414285714,292.414285714,295.9,295.9,295.9,295.9,295.9,295.9,295.9,295.9,295.9,297.572857143,297.572857143,297.572857143,297.572857143,297.742857143,297.742857143,297.742857143,297.742857143,299.8,299.8,299.8,299.8,25.4428571429,25.4428571429,25.4428571429,25.4428571429,25.4428571429,25.4428571429,25.4428571429,25.4428571429,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,29.4,29.4,29.4,29.4,29.4,29.4,0.15060625,0.15060625,0.15060625,0.15060625,12.42,12.42,12.42,12.42,12.42,12.42,12.42,12.42,20.0,,,,295.9,,,,292.414285714,,,73.3657142857,,,14.0128571429,,,6.9,,2.62857142857,,,,,,,,,,,,,
sj,1990,19,1990-05-07,0.1699,0.142175,0.1623571,0.1554857,22.82,298.211428571,298.442857143,293.951428571,300.9,296.4,17.94,77.3685714286,22.82,15.3728571429,2.37142857143,26.7142857143,6.37142857143,31.7,22.2,8.6,5.0,0.15747945000000002,0.7485107481711013,-0.6631226582407951,0.49999999999999994,-0.8660254037844387,0,34,19,14.0128571429,,,,,,,,292.414285714,,,,,,,,295.9,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,14.6928571429,14.6928571429,14.6928571429,14.6928571429,14.6928571429,14.6928571429,14.6928571429,293.1828571425,293.1828571425,293.1828571425,293.1828571425,293.1828571425,293.1828571425,293.1828571425,296.15,296.15,296.15,296.15,296.15,296.15,296.15,296.15,296.15,297.892142857,297.892142857,297.892142857,297.892142857,298.092857143,298.092857143,298.092857143,298.092857143,300.35,300.35,300.35,300.35,26.0785714286,26.0785714286,26.0785714286,26.0785714286,26.0785714286,26.0785714286,26.0785714286,26.0785714286,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,30.549999999999997,30.549999999999997,30.549999999999997,30.549999999999997,30.549999999999997,30.549999999999997,0.15404285,0.15404285,0.15404285,0.15404285,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,21.1,,,,296.15,,,,293.1828571425,,,75.36714285715,,,14.6928571429,,,6.635714285715,,2.5,,,,,,,,,,,,,
sj,1990,20,1990-05-14,0.03225,0.1729667,0.1572,0.1708429,34.54,298.781428571,298.878571429,295.434285714,300.5,297.3,26.1,82.0528571429,34.54,16.8485714286,2.3,26.7142857143,6.48571428571,32.2,22.8,41.4,4.0,0.13331490000000001,0.6631226582407952,-0.7485107481711012,0.49999999999999994,-0.8660254037844387,0,35,20,15.3728571429,14.0128571429,,,,,,,293.951428571,292.414285714,,,,,,,296.4,295.9,,,,,,,,,,,,,,,,,,,25.4428571429,,,,,,,22.2,20.0,,,,,,,,,,,,,,,,,,,,,12.42,,12.42,,15.411428571466667,15.411428571466667,15.411428571466667,15.411428571466667,15.411428571466667,15.411428571466667,15.411428571466667,293.933333333,293.933333333,293.933333333,293.933333333,293.933333333,293.933333333,293.933333333,296.5333333333333,296.5333333333333,296.5333333333333,296.5333333333333,296.5333333333333,296.5333333333333,296.5333333333333,296.5333333333333,296.5333333333333,298.1885714283333,298.1885714283333,298.1885714283333,298.1885714283333,298.354761905,298.354761905,298.354761905,298.354761905,300.40000000000003,300.40000000000003,300.40000000000003,300.40000000000003,26.2904761905,26.2904761905,26.2904761905,26.2904761905,26.2904761905,26.2904761905,26.2904761905,26.2904761905,21.666666666666668,21.666666666666668,21.666666666666668,21.666666666666668,21.666666666666668,21.666666666666668,21.666666666666668,21.666666666666668,31.099999999999998,31.099999999999998,31.099999999999998,31.099999999999998,31.099999999999998,31.099999999999998,0.14713353333333334,0.14713353333333334,0.14713353333333334,0.14713353333333334,23.26,23.26,23.26,23.26,23.26,23.26,23.26,23.26,21.666666666666668,20.0,,,296.5333333333333,295.9,,,293.933333333,,,77.59571428573334,,,15.411428571466667,,,6.585714285713333,,2.433333333333333,,12.42,12.42,,,12.42,12.42,,,32.0,32.0,,
sj,1990,21,1990-05-21,0.1286333,0.2450667,0.2275571,0.2358857,15.36,298.987142857,299.228571429,295.31,301.4,297.0,13.9,80.3371428571,15.36,16.6728571429,2.42857142857,27.4714285714,6.77142857143,33.3,23.3,4.0,3.0,0.2092857,0.5680647467311558,-0.8229838658936564,0.49999999999999994,-0.8660254037844387,0,36,21,16.8485714286,15.3728571429,14.0128571429,,,,,,295.434285714,293.951428571,292.414285714,,,,,,297.3,296.4,295.9,,,,,,,,,,,,,,,,,,26.7142857143,,,,,,,22.8,22.2,20.0,,,,,,,,,,,,,,,,,,,,22.82,12.42,22.82,12.42,16.29809523813333,15.726785714325,15.726785714325,15.726785714325,15.726785714325,15.726785714325,15.726785714325,294.89857142833336,294.27749999975003,294.27749999975003,294.27749999975003,294.27749999975003,294.27749999975003,294.27749999975003,296.90000000000003,296.65,296.65,296.65,296.65,296.65,296.65,296.65,296.65,298.3882142855,298.3882142855,298.3882142855,298.3882142855,298.573214286,298.573214286,298.573214286,298.573214286,300.65,300.65,300.65,300.65,26.96666666666667,26.585714285725,26.585714285725,26.585714285725,26.585714285725,26.585714285725,26.585714285725,26.585714285725,22.766666666666666,22.075,22.075,22.075,22.075,22.075,22.075,22.075,31.65,31.65,31.65,31.65,31.65,31.65,0.162671575,0.162671575,0.162671575,0.162671575,21.285,21.285,21.285,21.285,21.285,21.285,21.285,21.285,22.766666666666666,21.1,,,296.90000000000003,296.15,,,294.27749999975003,,,78.281071428575,,,15.726785714325,,,6.6321428571425,,2.4321428571425,,35.24,22.82,,,35.24,22.82,,,49.94,32.0,,
sj,1990,22,1990-05-28,0.1962,0.2622,0.2512,0.24734,7.52,299.518571429,299.664285714,295.821428571,301.9,297.5,12.2,80.46,7.52,17.21,3.01428571429,28.9428571429,9.37142857143,35.0,23.9,5.8,6.0,0.239235,0.46472317204376906,-0.8854560256532096,0.49999999999999994,-0.8660254037844387,0,37,22,16.6728571429,16.8485714286,15.3728571429,,,,,,295.31,295.434285714,293.951428571,,,,,,297.0,297.3,296.4,,,,,,,,,,,,,,,,,,26.7142857143,25.4428571429,,,,,,23.3,22.8,22.2,20.0,,,,,29.4,,,,,,,,,,,,,,34.54,22.82,34.54,22.82,16.910476190500003,16.526071428599998,16.02342857146,16.02342857146,16.02342857146,16.02342857146,16.02342857146,295.5219047616667,295.129285714,294.586285714,294.586285714,294.586285714,294.586285714,294.586285714,297.26666666666665,297.05,296.82,296.82,296.82,296.82,296.82,296.82,296.82,298.61428571420004,298.61428571420004,298.61428571420004,298.61428571420004,298.7914285716,298.7914285716,298.7914285716,298.7914285716,300.9,300.9,300.9,300.9,27.709523809533334,27.460714285725,27.05714285716,27.05714285716,27.05714285716,27.05714285716,27.05714285716,27.05714285716,23.333333333333332,23.05,22.44,22.44,22.44,22.44,22.44,22.44,32.32,32.32,32.32,32.32,32.32,32.32,0.1848287625,0.17798426,0.17798426,0.17798426,20.06,18.532,18.532,18.532,20.06,18.532,18.532,18.532,23.333333333333332,21.666666666666668,,,297.26666666666665,296.5333333333333,,,294.586285714,292.414285714,,78.71685714286,73.3657142857,,16.02342857146,14.0128571429,,7.1800000000000015,,2.548571428572,,69.78,34.54,,,69.78,34.54,,,76.04,32.0,,
sj,1990,23,1990-06-04,0.15455000000000002,0.17485,0.2543143,0.1817429,9.58,299.63,299.764285714,295.851428571,302.4,298.1,26.49,79.8914285714,9.58,17.2128571429,2.1,28.1142857143,6.94285714286,34.4,23.9,39.1,2.0,0.19136430000000001,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,0,38,23,17.21,16.6728571429,16.8485714286,14.0128571429,,,,,295.821428571,295.31,295.434285714,292.414285714,,,,,297.5,297.0,297.3,295.9,,,,,,,,,,,,,,,,,27.4714285714,26.7142857143,25.4428571429,,,,,23.9,23.3,22.8,22.2,,,,,31.7,,,,,,,,,,,,,,15.36,34.54,15.36,34.54,17.031904761933333,16.9860714286,16.2216666667,16.2216666667,16.2216666667,16.2216666667,16.2216666667,295.66095238066663,295.604285714,294.7971428568333,294.7971428568333,294.7971428568333,294.7971428568333,294.7971428568333,297.53333333333336,297.475,297.26,297.03333333333336,297.03333333333336,297.03333333333336,297.03333333333336,297.03333333333336,297.03333333333336,298.7835714285,298.7835714285,298.7835714285,298.7835714285,298.95357142866663,298.95357142866663,298.95357142866663,298.95357142866663,301.15,301.15,301.15,301.15,28.176190476200002,27.810714285725,27.59142857144,27.23333333335,27.23333333335,27.23333333335,27.23333333335,27.23333333335,23.7,23.474999999999998,23.22,22.683333333333334,22.683333333333334,22.683333333333334,22.683333333333334,22.683333333333334,33.32,32.666666666666664,32.666666666666664,32.666666666666664,32.666666666666664,32.666666666666664,0.193299975,0.18021426666666665,0.18021426666666665,0.18021426666666665,16.75,17.04,17.04,17.04,16.75,17.04,17.04,17.04,23.7,22.075,,,297.53333333333336,296.65,,,295.2737142854,293.1828571425,,80.022,75.36714285715,,16.66342857146,14.6928571429,,7.140476190476668,,2.47380952381,,85.14,34.54,,,85.14,34.54,,,89.94,32.0,,
sj,1990,24,1990-06-11,0.1129,0.0928,0.2050714,0.2102714,3.48,299.207142857,299.221428571,295.865714286,301.3,297.7,38.6,82.0,3.48,17.2342857143,2.04285714286,27.4142857143,6.77142857143,32.2,23.3,29.7,4.0,0.1552607,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,0,39,24,17.2128571429,17.21,16.6728571429,15.3728571429,14.0128571429,,,,295.851428571,295.821428571,295.31,293.951428571,292.414285714,,,,298.1,297.5,297.0,296.4,295.9,,,,297.572857143,,,,297.742857143,,,,299.8,,,,28.9428571429,26.7142857143,26.7142857143,25.4428571429,,,,23.9,23.9,23.3,22.8,20.0,,,,32.2,29.4,,,,,,,,,,,,,7.52,15.36,7.52,15.36,17.219047619066668,17.082500000025,16.7585714286,16.36632653064286,16.36632653064286,16.36632653064286,16.36632653064286,295.846190476,295.712142857,295.3723809521667,294.9497959181429,294.9497959181429,294.9497959181429,294.9497959181429,297.7666666666667,297.57500000000005,297.52,297.3333333333333,297.12857142857143,297.12857142857143,297.12857142857143,297.12857142857143,297.12857142857143,298.84408163257143,298.84408163257143,298.84408163257143,298.84408163257143,298.99183673471424,298.99183673471424,298.99183673471424,298.99183673471424,301.1714285714285,301.1714285714285,301.1714285714285,301.1714285714285,28.157142857166665,27.985714285725,27.73142857144,27.561904761916665,27.259183673485715,27.259183673485715,27.259183673485715,27.259183673485715,23.7,23.6,23.439999999999998,23.233333333333334,22.771428571428572,22.771428571428572,22.771428571428572,22.771428571428572,33.42,33.13333333333333,32.6,32.6,32.6,32.6,0.198786425,0.17664947142857143,0.17664947142857143,0.17664947142857143,8.985,15.102857142857143,15.102857142857143,15.102857142857143,8.985,15.102857142857143,15.102857142857143,15.102857142857143,23.7,22.44,20.0,,297.7666666666667,296.82,295.9,,295.6565714284,293.933333333,,80.94828571427999,77.59571428573334,,17.03571428574,15.411428571466667,,7.087755102041429,,2.41224489796,,92.66,34.54,,,92.66,34.54,,,102.14,32.0,,
sj,1990,25,1990-06-18,0.0725,0.0725,0.1514714,0.1330286,151.12,299.591428571,299.528571429,296.531428571,300.6,298.4,30.0,83.3757142857,151.12,17.9771428571,1.57142857143,28.3714285714,7.68571428571,33.9,22.8,21.1,5.0,0.107375,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,0,40,25,17.2342857143,17.2128571429,17.21,16.8485714286,15.3728571429,,,,295.865714286,295.851428571,295.821428571,295.434285714,293.951428571,,,,297.7,298.1,297.5,297.3,296.4,,,,298.211428571,,,,298.442857143,,,,300.9,,,,28.1142857143,27.4714285714,26.7142857143,26.7142857143,,,,23.3,23.9,23.9,23.3,22.2,,,,33.3,31.7,,,,,,,,,,,,,9.58,7.52,9.58,7.52,17.474761904766666,17.408571428575,17.192619047633332,16.56767857145,16.56767857145,16.56767857145,16.56767857145,296.0828571426666,296.01749999975,295.8023809521667,295.14749999975,295.14749999975,295.14749999975,295.14749999975,298.06666666666666,297.925,297.74,297.6666666666667,297.4857142857142,297.2875,297.2875,297.2875,297.2875,298.937499999875,298.937499999875,298.937499999875,298.937499999875,299.0589285715,299.0589285715,299.0589285715,299.0589285715,301.1,301.1,301.1,301.1,27.96666666666667,28.210714285725,28.062857142859997,27.8380952381,27.398214285725,27.398214285725,27.398214285725,27.398214285725,23.333333333333332,23.475,23.44,23.333333333333332,22.775,22.775,22.775,22.775,33.76,33.5,32.7625,32.7625,32.7625,32.7625,0.17330875,0.1679901625,0.1679901625,0.1679901625,42.925,34.917142857142856,32.105000000000004,32.105000000000004,42.925,34.917142857142856,32.105000000000004,32.105000000000004,23.333333333333332,23.22,21.1,,298.06666666666666,297.26,296.15,,295.8759999998,294.27749999975003,,81.21285714284001,78.281071428575,,17.26142857144,15.726785714325,,7.1625000000000005,,2.30714285714375,,102.24,34.54,,,102.24,34.54,,,128.63,32.0,,
sj,1990,26,1990-06-25,0.10245,0.146175,0.1255714,0.1236,19.32,299.578571429,299.557142857,296.378571429,302.1,297.7,37.51,82.7685714286,19.32,17.79,1.88571428571,28.3285714286,7.38571428571,33.9,22.8,21.1,10.0,0.12444909999999999,-3.216245299353273e-16,-1.0,1.2246467991473532e-16,-1.0,0,41,26,17.9771428571,17.2342857143,17.2128571429,16.6728571429,16.8485714286,14.0128571429,,,296.531428571,295.865714286,295.851428571,295.31,295.434285714,292.414285714,,,298.4,297.7,298.1,297.0,297.3,295.9,,,298.781428571,297.572857143,,,298.878571429,297.742857143,,,300.5,299.8,,,27.4142857143,28.9428571429,27.4714285714,26.7142857143,25.4428571429,,,22.8,23.3,23.9,23.9,22.8,20.0,,,35.0,32.2,29.4,,,,,,,,,,,,3.48,9.58,3.48,9.58,17.66714285713333,17.553571428574998,17.349523809533334,17.039821428587498,16.70349206351111,16.70349206351111,16.70349206351111,296.2585714286667,296.15678571424996,295.95976190466666,295.643035714125,295.2842857141111,295.2842857141111,295.2842857141111,297.93333333333334,297.975,297.88,297.73333333333335,297.6714285714285,297.5125,297.3333333333333,297.3333333333333,297.3333333333333,299.188214285625,299.00873015866665,299.00873015866665,299.00873015866665,299.28571428575,299.11428571433333,299.11428571433333,299.11428571433333,301.3875,301.2111111111111,301.2111111111111,301.2111111111111,28.0380952381,28.05714285715,28.2342857143,28.10714285715,27.758928571437497,27.501587301599997,27.501587301599997,27.501587301599997,22.96666666666667,23.2,23.34,23.333333333333332,23.125,22.77777777777778,22.77777777777778,22.77777777777778,33.88,33.78333333333334,33.324999999999996,32.888888888888886,32.888888888888886,32.888888888888886,0.144612275,0.16472051875,0.16315226666666666,0.16315226666666666,45.87499999999999,34.417142857142856,30.68444444444445,30.68444444444445,45.87499999999999,34.417142857142856,30.68444444444445,30.68444444444445,22.96666666666667,23.439999999999998,21.666666666666668,,297.93333333333334,297.52,296.5333333333333,,296.08971428560005,294.586285714,292.414285714,81.69914285714,78.71685714286,73.3657142857,17.48485714286,16.02342857146,14.0128571429,7.1873015873011115,6.9,2.260317460317778,2.62857142857,105.72,34.54,12.42,12.42,105.72,34.54,12.42,12.42,167.23000000000002,38.6,32.0,32.0
sj,1990,27,1990-07-02,0.1476625,0.12155,0.1606833,0.2025667,14.41,300.154285714,300.278571429,296.651428571,302.3,298.7,28.4,81.2814285714,14.41,18.0714285714,2.01428571429,28.3285714286,6.51428571429,33.9,24.4,1.1,6.0,0.158115625,-0.12053668025532283,-0.992708874098054,-0.4999999999999998,-0.8660254037844388,0,42,25,17.79,17.9771428571,17.2342857143,17.21,16.6728571429,15.3728571429,,,296.378571429,296.531428571,295.865714286,295.821428571,295.31,293.951428571,,,297.7,298.4,297.7,297.5,297.0,296.4,,,298.987142857,298.211428571,,,299.228571429,298.442857143,,,301.4,300.9,,,28.3714285714,28.1142857143,28.9428571429,27.4714285714,26.7142857143,,,22.8,22.8,23.3,23.9,23.3,22.2,,,34.4,33.3,31.7,,,,,,,,,,,,151.12,3.48,151.12,3.48,17.946190476166667,17.7682142857,17.582619047616664,17.37714285715,16.840285714300002,16.840285714300002,16.840285714300002,296.52047619033334,296.35678571425,296.1833333331667,295.980535714125,295.4209999998,295.4209999998,295.4209999998,298.26666666666665,298.125,298.12,298.01666666666665,297.87142857142857,297.79999999999995,297.46999999999997,297.46999999999997,297.46999999999997,299.4310714285,299.12328571420005,299.12328571420005,299.12328571420005,299.51517857150003,299.2307142858,299.2307142858,299.2307142858,301.5625,301.32,301.32,301.32,28.342857142866666,28.110714285725,28.11142857144,28.250000000016666,27.960714285725,27.5842857143,27.5842857143,27.5842857143,23.333333333333332,23.325000000000003,23.439999999999998,23.516666666666666,23.400000000000002,22.94,22.94,22.94,33.660000000000004,33.88333333333333,33.6,32.989999999999995,32.989999999999995,32.989999999999995,0.13630010625,0.16480004062500003,0.16264860250000002,0.16264860250000002,47.082499999999996,31.541428571428572,29.057,29.057,47.082499999999996,31.541428571428572,29.057,29.057,23.333333333333332,23.44,22.075,,298.26666666666665,297.74,296.65,,296.2557142856,295.2737142854,293.1828571425,81.86342857142,80.022,75.36714285715,17.65714285714,16.66342857146,14.6928571429,7.144444444444444,6.635714285715,2.192063492064444,2.5,244.42000000000002,151.12,35.24,22.82,244.42000000000002,151.12,35.24,22.82,165.23000000000002,38.6,49.94,32.0
