weekofyear,seasonal_mean,seasonal_abs_mean
1,0.3131569374706088,0.3131569374706088
2,0.13856166791878782,0.13856166791878782
3,0.5001137465424572,0.5001137465424572
4,0.34661276442791966,0.34661276442791966
5,0.6916437131525074,0.6916437131525074
6,0.41053331742198385,0.41053331742198385
7,0.2854732768142008,0.2854732768142008
8,0.3677513104864845,0.3677513104864845
9,0.9499661573733512,0.9499661573733512
10,1.1431389999992383,1.1431389999992383
11,0.8635564434052796,0.8635564434052796
12,0.7851419086239338,0.7851419086239338
13,0.833738067702388,0.833738067702388
14,0.997361188848928,0.997361188848928
15,1.0939784335359835,1.0939784335359835
16,0.8386593132463309,0.8386593132463309
17,0.8737934249805969,0.8737934249805969
18,0.719427159599043,0.719427159599043
19,0.5449451899073904,0.5449451899073904
20,0.42932995701700055,0.42932995701700055
21,0.2449558763143748,0.2449558763143748
22,0.07399122189253193,0.07399122189253193
23,-0.4965763870864566,0.4965763870864566
24,-0.7064341186827261,0.7064341186827261
25,-1.2024386243535887,1.2024386243535887
26,-1.974162173554451,1.974162173554451
27,-1.6198806571070008,1.6198806571070008
28,-1.4708097764926493,1.4708097764926493
29,-1.4666717369614695,1.4666717369614695
30,-1.8393379190443675,1.8393379190443675
31,-1.7915142914000342,1.7915142914000342
32,-2.467009085662257,2.467009085662257
33,-1.9927069780057447,1.9927069780057447
34,-1.425687062492563,1.425687062492563
35,-0.7234442054661396,0.7234442054661396
36,-0.998890026218672,0.998890026218672
37,-1.0129371924227268,1.0129371924227268
38,-0.6921923007193169,0.6921923007193169
39,-0.6440672168662849,0.6440672168662849
40,-0.09306677327047506,0.09306677327047506
41,0.216161006526728,0.216161006526728
42,0.19767960110349145,0.19767960110349145
43,0.3921632401165286,0.3921632401165286
44,0.724878652427156,0.724878652427156
45,0.9573929785106419,0.9573929785106419
46,0.7718795454563294,0.7718795454563294
47,0.7843914724351068,0.7843914724351068
48,1.0578826053959471,1.0578826053959471
49,0.7397940872327737,0.7397940872327737
50,0.7117402486428582,0.7117402486428582
51,1.152396206507343,1.152396206507343
52,1.0819752274668333,1.0819752274668333
53,0.11586153363541235,0.11586153363541235
