weekofyear,seasonal_mean,seasonal_abs_mean
1,-0.016145246520118905,0.016145246520118905
2,0.0004900146094250188,0.0004900146094250188
3,-0.03005245025558572,0.03005245025558572
4,-0.01926402415718673,0.01926402415718673
5,-0.02680277951930252,0.02680277951930252
6,-0.02402806366534074,0.02402806366534074
7,0.01626431994366815,0.01626431994366815
8,0.04040181613884423,0.04040181613884423
9,0.0006630489879684989,0.0006630489879684989
10,-0.01746957279065268,0.01746957279065268
11,-0.017383143007274934,0.017383143007274934
12,0.017468046886601973,0.017468046886601973
13,0.024285408221498144,0.024285408221498144
14,0.027723599486502215,0.027723599486502215
15,0.010125172978304113,0.010125172978304113
16,-0.0012902181182284735,0.0012902181182284735
17,-0.0019963245397725564,0.0019963245397725564
18,-0.012428368238196104,0.012428368238196104
19,-0.018132384583577268,0.018132384583577268
20,-0.002106102661667745,0.002106102661667745
21,-0.0008960132485186465,0.0008960132485186465
22,-0.002944660482697591,0.002944660482697591
23,-0.004098601698951357,0.004098601698951357
24,0.006001024234968244,0.006001024234968244
25,0.01399576909718939,0.01399576909718939
26,0.02685101246371098,0.02685101246371098
27,0.005694338697610561,0.005694338697610561
28,0.0031431120547542055,0.0031431120547542055
29,0.00895467958427336,0.00895467958427336
30,0.00043183335633396647,0.00043183335633396647
31,-0.004775064272390484,0.004775064272390484
32,-0.004926701699139869,0.004926701699139869
33,0.0026255361671145326,0.0026255361671145326
34,0.015002975687182014,0.015002975687182014
35,0.013410372736945017,0.013410372736945017
36,0.027138990947536235,0.027138990947536235
37,0.006831437717791854,0.006831437717791854
38,-0.008849996289455257,0.008849996289455257
39,0.013112488799125075,0.013112488799125075
40,0.0209266182601791,0.0209266182601791
41,-0.007045395196796228,0.007045395196796228
42,-0.026462434230588302,0.026462434230588302
43,-0.010500445119252704,0.010500445119252704
44,0.0008997645767623466,0.0008997645767623466
45,-0.008401438295597632,0.008401438295597632
46,0.019110400948622992,0.019110400948622992
47,0.016046689405178734,0.016046689405178734
48,-0.009805650413374629,0.009805650413374629
49,-0.012111890600804778,0.012111890600804778
50,-0.053086070831851045,0.053086070831851045
51,-0.030734983530564777,0.030734983530564777
52,-0.00577830139018528,0.00577830139018528
53,-0.06256643093368257,0.06256643093368257
