week_start_date,observed,trend,seasonal,residual
1990-04-30,0.1226,0.2116155785510191,-0.08561386390345653,-0.0034017146475625593
1990-05-07,0.1699,0.21024210347965389,-0.02641161008264816,-0.013930493397005722
1990-05-14,0.03225,0.20886302083047856,-0.12309275999265439,-0.05352026083782416
1990-05-21,0.1286333,0.2074782230988576,-0.06892631723051043,-0.009918605868347169
1990-05-28,0.1962,0.20608767033242154,0.006601115978835834,-0.01648878631125736
1990-06-04,0.15455000000000002,0.20469135697496046,-0.04154619450171668,-0.008595162473243767
1990-06-11,0.1129,0.2032893069017636,-0.06531312795898364,-0.02507617894277997
1990-06-18,0.0725,0.20188157115869598,-0.10064395423859308,-0.028737616920102904
1990-06-25,0.10245,0.20046824724004214,-0.08089251887434318,-0.017125728365698978
1990-07-02,0.1476625,0.19904948576016604,-0.048702656304818695,-0.0026843294553473285
1990-07-09,0.192875,0.19762547501389832,-0.009323959019256832,0.004573484005358508
1990-07-16,0.2916,0.19619641886078537,0.04762544610650349,0.047778135032711166
1990-07-23,0.1505667,0.19476251325345242,-0.04076757554941657,-0.003428237704035858
1990-07-30,0.16048335,0.19332391354980663,-0.0470397981169826,0.01419923456717595
1990-08-06,0.1704,0.1918807702740153,-0.020478192995368117,-0.0010025772786471654
1990-08-13,0.18031665,0.19043322625295003,-0.010466090443695477,0.00034951419074544243
1990-08-20,0.1902333,0.1889814283296059,-0.010470339310069911,0.011722210980463998
1990-08-27,0.2529,0.18752552722377278,0.019892053254029957,0.04548241952219728
1990-09-03,0.2354,0.18606565667993105,0.043535048678485525,0.005799294641583436
1990-09-10,0.1279667,0.1846019071687154,-0.028291221515379262,-0.02834398565333615
1990-09-17,0.19635,0.18313436221859775,0.009591413441568676,0.003624224339833587
1990-09-24,0.1161,0.18166313557014546,0.0004905288137459945,-0.06605366438389146
1990-10-01,0.22855,0.18018836229412302,0.05475998677175747,-0.006398349065880493
1990-10-08,0.17115,0.17871023791965135,-0.002911493922780861,-0.004648743996870486
1990-10-15,0.158675,0.17722899071201917,-0.04311862214775482,0.024564631435735645
1990-10-22,0.1462,0.17574486280406704,-0.03370131295655379,0.004156450152486751
1990-10-29,0.25225,0.1742580843805749,0.04879507492386824,0.02919684069555681
1990-11-05,0.1526,0.17276887983980663,-0.029237948314635512,0.009069068474828884
1990-11-12,0.2908,0.17127745089704804,0.08034969832620745,0.03917285077674451
1990-11-19,0.2722,0.16978398088792096,0.08885119865359278,0.013564820458486254
1990-11-26,0.1367667,0.16828861257512998,-0.026655517640167554,-0.004866394934962437
1990-12-03,0.1098,0.16679146632880187,-0.049049854378899214,-0.007941611949902672
1990-12-10,0.12135,0.1652926680291359,-0.08138411381009945,0.03744144578096356
1990-12-17,0.2931333,0.16379234700014006,0.08250160271004615,0.046839350289813786
1990-12-24,0.3025,0.16229057849220277,0.1123299052025377,0.027879516305259505
1991-01-01,0.1465,0.160787352520023,0.010413386003501016,-0.02470073852352403
1991-01-08,0.20809999999999998,0.1592825897868855,0.014302924553701983,0.03451448565941248
1991-01-15,0.2697,0.1577761848504343,0.12676539073891235,-0.01484157558934665
1991-01-22,0.3313,0.15626794486528972,0.12194756102173786,0.05308449411297239
1991-01-29,0.0917,0.1547575892903144,-0.029891763738139916,-0.0331658255521745
1991-02-05,0.3801,0.153244661267465,0.01522271464478454,0.21163262408775046
1991-02-12,0.0712,0.1517285532960183,-0.04472902992802906,-0.03579952336798925
1991-02-19,0.1207,0.1502084183976682,-0.005669223175181289,-0.023839195222486897
1991-02-26,0.1702,0.14868309047836822,0.0274276602205425,-0.005910750698910727
1991-03-05,0.21075,0.14715089414690005,0.05739849357217894,0.006200612280921003
1991-03-12,0.169325,0.1456093310906113,0.010526014126730258,0.013189654782658433
1991-03-19,0.1279,0.14405468188455872,-0.03608561404659956,0.019930932162040838
1991-03-26,0.28035,0.1424816002486171,0.07661523742686824,0.06125316232451464
1991-04-02,0.1691,0.1408829103056361,0.019110299291439592,0.009106790402924309
1991-04-09,0.1765,0.13925016696553272,0.01819370352251717,0.0190561295119501
1991-04-16,0.0774,0.13757626820578217,-0.060639226712122324,0.0004629585063401498
1991-04-23,0.14328335,0.1359278805007024,0.0025740197466487804,0.004781449752648825
1991-04-30,0.2091667,0.13429615253785726,-0.0649802096952905,0.13985075715743328
1991-05-07,0.11595,0.13268278200712663,-0.016921293249732388,0.00018851124260574337
1991-05-14,0.091425,0.13108949828647018,-0.07692295838624105,0.03725846009977088
1991-05-21,0.0669,0.12951776961223202,-0.042936114153215986,-0.01968165545901604
1991-05-28,0.1401,0.12796843834835686,0.002497474245358418,0.009634087406284714
1991-06-04,0.08585,0.12644286937699908,-0.03205910636527306,-0.008533763011726037
1991-06-11,0.1091,0.12494285997306119,-0.03732991875775484,0.02148705878469366
1991-06-18,0.0596,0.12347018563164375,-0.06763060055380322,0.0037604149221594774
1991-06-25,0.07965,0.12202640742390113,-0.04679844545881001,0.0044220380349088845
1991-07-02,0.08827499999999999,0.12061295992536751,-0.019611723182578082,-0.012726236742789429
1991-07-09,0.0969,0.11923099669829844,-0.003283285410503838,-0.019047711287794603
1991-07-16,0.0885,0.11788237318822134,0.0315045792038634,-0.06088695239208475
1991-07-23,0.0801,0.11656924550789141,-0.027556750509792626,-0.008912494998098777
1991-07-30,0.076625,0.1152938396257628,-0.029892939316229456,-0.008775900309533347
1991-08-06,0.07315,0.11405805763834731,-0.007017721148852605,-0.0338903364894947
1991-08-13,0.0593,0.11286301032087334,-0.005565560457926442,-0.047997449862946906
1991-08-20,0.0569,0.11170896663656298,-0.007033583879862228,-0.04777538275670075
1991-08-27,0.0693,0.11059672857758593,0.01814449502449521,-0.059441223602081136
1991-09-03,0.10805,0.10952839840252106,0.02492349754349817,-0.02640189594601923
1991-09-10,0.10475,0.10850679901237156,-0.012484069626675087,0.00872727061430352
1991-09-17,0.1098,0.1075348890836644,0.00271245406896154,-0.0004473431526259425
1991-09-24,0.1676,0.10661405333513183,0.0010427456397511725,0.05994320102511699
1991-10-01,0.1291,0.10574476822527126,0.03818216974045894,-0.014826937965730203
1991-10-08,0.093,0.1049267999376867,0.007731202393654133,-0.019658002331340824
1991-10-15,0.0137,0.10415910337212402,-0.02784896573095101,-0.062610137641173
1991-10-22,0.1944,0.10344079038549876,-0.04183917069378039,0.13279838030828162
1991-10-29,0.094,0.10277155628217156,0.04151663381729721,-0.05028819009946878
1991-11-05,0.0544,0.10215099791025356,-0.026400991094493807,-0.021350006815759756
1991-11-12,0.0954,0.1015782618731375,0.059347558644225494,-0.065525820517363
1991-11-19,0.00825,0.10105163794578478,0.0754639291566392,-0.168265567102424
1991-11-26,0.08786667,0.10056908339239773,-0.009464002151262675,-0.003238411241135053
1991-12-03,0.0802,0.10012835342239872,-0.01745094429465224,-0.00247740912774648
1991-12-10,-0.02665,0.09972703913344375,-0.06154023634380645,-0.0648368027896373
1991-12-17,0.04845,0.09936254293116482,0.015205232900000077,-0.0661177758311649
1991-12-24,0.12355,0.0990329707378503,0.03483248969953377,-0.010315460437384086
1992-01-01,0.1251,0.0987368230330927,-0.028577182055854543,0.05494035902276184
1992-01-08,0.1008333,0.09847319422574963,0.022456579301610005,-0.020096473527359632
1992-01-15,0.2224,0.09824084673391066,0.08951605327248713,0.0346430999936022
1992-01-22,0.1225333,0.09803872324961221,0.06728100813946918,-0.04278643138908139
1992-01-29,0.11206664999999999,0.09786541292386651,-0.022573722093683836,0.03677495916981731
1992-02-05,0.1016,0.09771822599041292,-0.0040723511829449405,0.00795412519253201
1992-02-12,0.10341666666666667,0.09759314927632527,-0.035177599792643885,0.04100111718298528
1992-02-19,0.10523333333333333,0.09748513243190113,-0.002105668391354861,0.00985386929278706
1992-02-26,0.10705,0.09738888717203789,0.02704886235735107,-0.017387749529388957
1992-03-04,0.09695000000000001,0.09729928914128086,0.05703436302279652,-0.05738365216407737
1992-03-11,0.08685,0.09721223512550264,0.013245147756145262,-0.023607382881647904
1992-03-18,0.05305,0.09712497499104938,-0.030685408448328236,-0.013389566542721151
1992-03-25,0.0765,0.09703619970012146,0.030679972798443072,-0.05121617249856454
1992-04-01,0.09995,0.096945481596989,0.02335517144073573,-0.020350653037724736
1992-04-08,0.1039,0.09685247020777679,0.015444294967758992,-0.00839676517553578
1992-04-15,0.07515,0.09675604275290339,-0.03555917868649949,0.013953135933596095
1992-04-22,0.0922,0.09665434107026144,0.006301102822741378,-0.010755443893002814
1992-04-29,0.0125,0.09654494460385347,-0.0440451491725278,-0.039999795431325674
1992-05-06,0.10875,0.09642483503502097,-0.009213900117678593,0.021539065082657627
1992-05-13,0.101875,0.0962910115918653,-0.03330398904522013,0.03888797745335483
1992-05-20,0.1024,0.09614062497642782,-0.022509600065853404,0.028768975089425594
1992-05-27,0.1215,0.09597174683898996,-0.002093355778313732,0.027621608939323777
1992-06-03,0.12165,0.09578298467938251,-0.023191737043208226,0.0490587523638257
1992-06-10,0.08395,0.0955738388174187,-0.011500710027636321,-0.0001231287897823785
1992-06-17,0.10445,0.09534515484217342,-0.04026994586324296,0.04937479102106955
1992-06-24,0.1302,0.09509770934149621,-0.01347454166680514,0.04857683232530895
1992-07-01,0.1194,0.0948319226805172,0.008108283409824196,0.016459793909658613
1992-07-08,0.1157,0.09454894695458778,0.0023478939908541914,0.018803159054558025
1992-07-15,0.112,0.09425008570606035,0.018622588948559966,-0.0008726746546203062
1992-07-22,-0.1396,0.09393631719711344,-0.016720670018599098,-0.21681564717851434
1992-07-29,0.0539,0.09360915027982476,-0.011714779802430797,-0.027994370477393962
1992-08-05,0.152675,0.09326987571454358,0.003318323471370203,0.05608680081408622
1992-08-12,0.16395,0.0929191523859293,-0.005130918219143711,0.07616176583321443
1992-08-19,0.1146,0.09255782936864365,-0.0061368262263273125,0.028178996857683658
1992-08-26,0.0875,0.09218618792992166,0.01695427692017354,-0.0216404648500952
1992-09-02,0.1057375,0.09180424682316847,0.0041266170584099045,0.009806636118421627
1992-09-09,0.123975,0.09141279644538632,-0.0003307992767261241,0.03289300283133981
1992-09-16,0.0519,0.09101332198990844,-0.004820398176671203,-0.03429292381323724
1992-09-23,0.1435,0.09060833103278547,0.0013830173689533029,0.05150865159826122
1992-09-30,0.1972,0.09020099418590018,0.021164516678482112,0.08583448913561768
1992-10-07,0.137225,0.08979431124970491,0.015425410153997534,0.032005278596297565
1992-10-14,0.3371,0.08939052998449164,-0.01610527851613568,0.26381474853164405
1992-10-21,-0.0156,0.08899057493093548,-0.04702925720964778,-0.0575613177212877
1992-10-28,0.1242,0.0885939019418294,0.03416574565491206,0.0014403524032585435
1992-11-04,0.0866,0.08820003848636761,-0.021875545680534396,0.020275507194166778
1992-11-11,0.118,0.08780858579938422,0.03909449122672868,-0.008903077026112899
1992-11-18,0.0764,0.08741915414260101,0.061520387565351636,-0.07253954170795265
1992-11-25,0.0971,0.08703131524569445,0.005698047579838048,0.0043706371744675065
1992-12-02,0.1083,0.08664380174737865,0.011014015579336386,0.010642182673284956
1992-12-09,0.0547,0.08625445660384645,-0.04000889899441278,0.008454442390566336
1992-12-16,0.022309999999999997,0.08586110060972191,-0.03855665583769262,-0.024994444772029292
1992-12-23,-0.01008,0.08546160580848929,-0.03411543573297432,-0.061426170075514964
1993-01-01,0.011536874999999997,0.08505426612481673,-0.06299071762980016,-0.01052667349501657
1993-01-08,0.02835,0.08463726533994088,0.03476414400138604,-0.09105140934132692
1993-01-15,0.03006667,0.08420932772939682,0.05216692643627938,-0.10630958416567621
1993-01-22,0.048100000000000004,0.08376929222107268,0.020063185959561417,-0.05573247818063409
1993-01-29,0.06613333,0.08331667991358985,-0.016915825352830784,-0.0002675245607590554
1993-02-05,0.047425,0.08285253058174501,-0.02176385187755914,-0.013663678704185861
1993-02-12,0.2738,0.0823806921237787,-0.026787018360455855,0.21820632623667718
1993-02-19,0.1108667,0.08190690819933637,-0.0017727634500713197,0.030732555250734955
1993-02-26,0.1426667,0.08143785112282183,0.023485172887073417,0.037743675990104766
1993-03-05,0.1744667,0.08097974192366227,0.05118512456732344,0.0423018335090143
1993-03-12,0.09403333,0.08053872759278548,0.014940501568884806,-0.0014458991616702888
1993-03-19,-0.0411,0.08012032343438004,-0.025408347065236453,-0.09581197636914358
1993-03-26,0.03225,0.07972921475735426,-0.012397933687381383,-0.035081281069972874
1993-04-02,0.1194,0.0793703770236659,0.02705777138033627,0.012971851595997841
1993-04-09,0.0518,0.07904879176671516,0.013843814906929312,-0.04109260667364447
1993-04-16,-0.0158,0.07876966108770474,-0.011131038406416684,-0.08343862268128806
1993-04-23,0.0828,0.07853708771495839,0.009147032169061325,-0.004884119884019711
