weekofyear,seasonal_mean,seasonal_abs_mean
1,-1.1741211258568764,1.1741211258568764
2,-1.2816137727216974,1.2816137727216974
3,-1.480038350330421,1.480038350330421
4,-1.6246455426493254,1.6246455426493254
5,-1.9214189471983214,1.9214189471983214
6,-2.0415441965547307,2.0415441965547307
7,-1.7539887355484063,1.7539887355484063
8,-1.877388884775546,1.877388884775546
9,-2.01153607553795,2.01153607553795
10,-1.9861857608710198,1.9861857608710198
11,-2.060239273056558,2.060239273056558
12,-1.9996600286818829,1.9996600286818829
13,-1.6651246181394768,1.6651246181394768
14,-1.5616979504818014,1.5616979504818014
15,-1.5264334386960083,1.5264334386960083
16,-1.3859831671518237,1.3859831671518237
17,-0.7878438964304245,0.7878438964304245
18,-0.6756941453365204,0.6756941453365204
19,-0.35598050869556763,0.35598050869556763
20,-0.10956040395310633,0.10956040395310633
21,0.42058623806654505,0.42058623806654505
22,0.7605090435254165,0.7605090435254165
23,0.7989814987229555,0.7989814987229555
24,0.7938384452111922,0.7938384452111922
25,1.0050889143825645,1.0050889143825645
26,1.1937106806637958,1.1937106806637958
27,1.0912031714362775,1.0912031714362775
28,1.0208829201334133,1.0208829201334133
29,1.1241459288573123,1.1241459288573123
30,1.098200518294532,1.098200518294532
31,1.416703917484526,1.416703917484526
32,1.5151751037797085,1.5151751037797085
33,1.538521960073808,1.538521960073808
34,1.5477500810926321,1.5477500810926321
35,1.5851753055550712,1.5851753055550712
36,1.557522122151062,1.557522122151062
37,1.6823567689047307,1.6823567689047307
38,1.684593527976813,1.684593527976813
39,1.5268945504758813,1.5268945504758813
40,1.574652407366351,1.574652407366351
41,1.3867212743975441,1.3867212743975441
42,1.2459497129284154,1.2459497129284154
43,1.2347904032959072,1.2347904032959072
44,1.1619362986615966,1.1619362986615966
45,0.8500761058132495,0.8500761058132495
46,0.49281620429854706,0.49281620429854706
47,0.1965139131070284,0.1965139131070284
48,-0.003844717449582813,0.003844717449582813
49,-0.18407059496797767,0.18407059496797767
50,-0.441995818069868,0.441995818069868
51,-0.7160792166314908,0.7160792166314908
52,-1.0742858329041534,1.0742858329041534
53,-1.0941594581549035,1.0941594581549035
