weekofyear,seasonal_mean,seasonal_abs_mean
1,-0.6646995148704156,0.6646995148704156
2,0.2903400919158918,0.2903400919158918
3,-0.12770604386801532,0.12770604386801532
4,-0.18791091322079959,0.18791091322079959
5,0.257240875780626,0.257240875780626
6,0.04158431857261331,0.04158431857261331
7,-0.7980478834564444,0.7980478834564444
8,-0.2105701690950172,0.2105701690950172
9,-0.08055889932758786,0.08055889932758786
10,-0.1915142838965809,0.1915142838965809
11,0.10760967658013036,0.10760967658013036
12,-0.26151212513057565,0.26151212513057565
13,-0.25344186705416566,0.25344186705416566
14,0.32259236023907567,0.32259236023907567
15,-0.10679162737572648,0.10679162737572648
16,-0.2865215400222307,0.2865215400222307
17,-0.12993082390310356,0.12993082390310356
18,-0.3429774068881183,0.3429774068881183
19,-0.7948440632486613,0.7948440632486613
20,-1.2436846315164982,1.2436846315164982
21,-0.4756104221166684,0.4756104221166684
22,-0.15436047623563365,0.15436047623563365
23,-0.9652236369050193,0.9652236369050193
24,-1.28222451081386,1.28222451081386
25,-1.306711764264247,1.306711764264247
26,-1.2319846297914705,1.2319846297914705
27,-0.7770419151765273,0.7770419151765273
28,-0.8577081242544626,0.8577081242544626
29,-0.7468119310015557,0.7468119310015557
30,-1.0690992161493136,1.0690992161493136
31,-0.588338829744641,0.588338829744641
32,0.0507481792996734,0.0507481792996734
33,-0.2490403054425398,0.2490403054425398
34,0.27737964314400837,0.27737964314400837
35,0.8769915568298703,0.8769915568298703
36,0.39300379718752176,0.39300379718752176
37,1.4145237720686037,1.4145237720686037
38,1.4892073707377305,1.4892073707377305
39,1.642486156726487,1.642486156726487
40,1.4316348840326132,1.4316348840326132
41,0.8137418651795993,0.8137418651795993
42,0.807365602481745,0.807365602481745
43,1.2868480284160784,1.2868480284160784
44,1.0334028340322223,1.0334028340322223
45,0.9592700149542457,0.9592700149542457
46,0.42090061419171054,0.42090061419171054
47,0.6353502394126138,0.6353502394126138
48,0.359970010067081,0.359970010067081
49,0.4426771440054383,0.4426771440054383
50,0.3470644656337528,0.3470644656337528
51,0.1376531808356842,0.1376531808356842
52,-0.9824700326062987,0.9824700326062987
53,-0.870060711240793,0.870060711240793
