weekofyear,seasonal_mean,seasonal_abs_mean
1,0.04105044047540277,0.04105044047540277
2,0.061783991488451206,0.061783991488451206
3,0.14059007597980097,0.14059007597980097
4,0.10677348162541649,0.10677348162541649
5,-0.003391512128226526,0.003391512128226526
6,-0.4585857043013788,0.4585857043013788
7,-0.705353715244377,0.705353715244377
8,0.18967362993806514,0.18967362993806514
9,-0.05296699482909086,0.05296699482909086
10,0.00195126003437587,0.00195126003437587
11,-0.40173027165806346,0.40173027165806346
12,0.07238753828704718,0.07238753828704718
13,-0.41329906502974945,0.41329906502974945
14,-0.275310812830103,0.275310812830103
15,-0.23962486967969135,0.23962486967969135
16,-0.36956018999911777,0.36956018999911777
17,-0.16159346652986167,0.16159346652986167
18,-0.4781807947092962,0.4781807947092962
19,-1.0158537998039594,1.0158537998039594
20,-1.2560810308646908,1.2560810308646908
21,-0.623781682397868,0.623781682397868
22,-0.5643605259572703,0.5643605259572703
23,-1.220189025982982,1.220189025982982
24,-1.4418274655792775,1.4418274655792775
25,-1.3387728317179444,1.3387728317179444
26,-1.5701260249702136,1.5701260249702136
27,-1.4263392225787561,1.4263392225787561
28,-1.1402861502453245,1.1402861502453245
29,-1.0295985769215377,1.0295985769215377
30,-0.988609042552995,0.988609042552995
31,-0.6606488627560967,0.6606488627560967
32,-0.20490530625311215,0.20490530625311215
33,0.22864782236510708,0.22864782236510708
34,0.5552745899384802,0.5552745899384802
35,0.6514677772981017,0.6514677772981017
36,0.6203568876939043,0.6203568876939043
37,1.249188460397391,1.249188460397391
38,0.5894062046736681,0.5894062046736681
39,1.0795894688974896,1.0795894688974896
40,1.1937382039050535,1.1937382039050535
41,1.3813870382186626,1.3813870382186626
42,1.0841705985194656,1.0841705985194656
43,0.9587020791089051,0.9587020791089051
44,0.9362092644048365,0.9362092644048365
45,1.1379451604682673,1.1379451604682673
46,1.2125901090977915,1.2125901090977915
47,1.440245357984773,1.440245357984773
48,1.1086001004896944,1.1086001004896944
49,0.9359870323207827,0.9359870323207827
50,0.7899647865511259,0.7899647865511259
51,0.4765263660154416,0.4765263660154416
52,-0.0006935758163486572,0.0006935758163486572
53,0.06222420720031639,0.06222420720031639
