weekofyear,seasonal_mean,seasonal_abs_mean
1,0.5727721974569994,0.5727721974569994
2,2.364837678648444,2.364837678648444
3,2.470660420171515,2.470660420171515
4,6.088255687635475,6.088255687635475
5,7.148681479895551,7.148681479895551
6,4.13662412324553,4.13662412324553
7,4.690481726811084,4.690481726811084
8,2.403362815510497,2.403362815510497
9,2.314394784553107,2.314394784553107
10,0.524350150836791,0.524350150836791
11,1.8678987079851872,1.8678987079851872
12,1.1252521674854636,1.1252521674854636
13,-0.31901615258666827,0.31901615258666827
14,-0.8291665930504065,0.8291665930504065
15,0.4591724834782981,0.4591724834782981
16,-0.5006327992407587,0.5006327992407587
17,-0.9476269233805589,0.9476269233805589
18,-1.2641264904670635,1.2641264904670635
19,-1.3235806761879387,1.3235806761879387
20,-1.1171948610135671,1.1171948610135671
21,-1.3446483503754427,1.3446483503754427
22,-1.2607339153731238,1.2607339153731238
23,-1.940265403060677,1.940265403060677
24,-2.3699819472054786,2.3699819472054786
25,-2.2669382599858636,2.2669382599858636
26,-2.3787894033081063,2.3787894033081063
27,-1.6348796699862493,1.6348796699862493
28,-1.6704378513794758,1.6704378513794758
29,-1.7818253456033915,1.7818253456033915
30,-1.7936169331977947,1.7936169331977947
31,-1.2131218555004686,1.2131218555004686
32,-1.5126910007647942,1.5126910007647942
33,-1.1158541880817463,1.1158541880817463
34,-1.1170030915483582,1.1170030915483582
35,-1.7139470795146277,1.7139470795146277
36,-1.5192627890744568,1.5192627890744568
37,-1.3357780559533972,1.3357780559533972
38,-1.9878011293643365,1.9878011293643365
39,-3.1180856117519142,3.1180856117519142
40,-2.4380348627041912,2.4380348627041912
41,-2.0901220125046023,2.0901220125046023
42,-1.8402485120600385,1.8402485120600385
43,-1.651604658108249,1.651604658108249
44,1.7978953513936013,1.7978953513936013
45,-1.3406426485194793,1.3406426485194793
46,0.8009744104438447,0.8009744104438447
47,0.22811881358126737,0.22811881358126737
48,-0.4027293005241833,0.4027293005241833
49,5.308805711238903,5.308805711238903
50,10.870676868905926,10.870676868905926
51,-1.7301052112448372,1.7301052112448372
52,-2.685539619478993,2.685539619478993
53,-2.6801147164250936,2.6801147164250936
