weekofyear,seasonal_mean,seasonal_abs_mean
1,-5.627893947369092,5.627893947369092
2,-4.948166153144401,4.948166153144401
3,-10.732072207712768,10.732072207712768
4,-7.7777306753675015,7.7777306753675015
5,-7.421859996900086,7.421859996900086
6,-10.609246596254225,10.609246596254225
7,-13.378128079168642,13.378128079168642
8,-11.869047340473408,11.869047340473408
9,-11.89443408879797,11.89443408879797
10,-15.929658053598182,15.929658053598182
11,-14.56095153385337,14.56095153385337
12,-15.207363279105834,15.207363279105834
13,-13.323278118303847,13.323278118303847
14,-11.039195215762696,11.039195215762696
15,-4.309353729358599,4.309353729358599
16,-7.971552514737628,7.971552514737628
17,-6.896009515075104,6.896009515075104
18,-6.049191952397049,6.049191952397049
19,-7.280098172430432,7.280098172430432
20,4.912262202550695,4.912262202550695
21,8.475514073039195,8.475514073039195
22,-7.96322704567079,7.96322704567079
23,-5.634886446057776,5.634886446057776
24,-4.320988406407846,4.320988406407846
25,-3.4578774291735552,3.4578774291735552
26,0.5554967799957744,0.5554967799957744
27,5.310376079250586,5.310376079250586
28,11.52037159858768,11.52037159858768
29,9.522541160445051,9.522541160445051
30,16.028591061693067,16.028591061693067
31,8.800667721907285,8.800667721907285
32,8.813354974788588,8.813354974788588
33,17.386129935945785,17.386129935945785
34,7.914697859088903,7.914697859088903
35,6.090711532534146,6.090711532534146
36,6.276003491674656,6.276003491674656
37,6.917372258719265,6.917372258719265
38,7.697683901549419,7.697683901549419
39,14.401758188396457,14.401758188396457
40,8.122933625708328,8.122933625708328
41,16.801823791790547,16.801823791790547
42,1.271950746521001,1.271950746521001
43,8.355534836441542,8.355534836441542
44,13.245245051165334,13.245245051165334
45,-1.199363248612884,1.199363248612884
46,1.5579765138774608,1.5579765138774608
47,8.582687959012633,8.582687959012633
48,6.922227412997489,6.922227412997489
49,11.880689623304344,11.880689623304344
50,1.0892005071474833,1.0892005071474833
51,-5.203067262562548,5.203067262562548
52,-5.589000563645848,5.589000563645848
53,-4.10985224024786,4.10985224024786
