weekofyear,seasonal_mean,seasonal_abs_mean
1,-0.061508290492560534,0.061508290492560534
2,-0.01899259748091374,0.01899259748091374
3,-0.005912745781226695,0.005912745781226695
4,-0.022687469478484032,0.022687469478484032
5,-0.024254311067644856,0.024254311067644856
6,-0.017891311219709022,0.017891311219709022
7,-0.007927795621629362,0.007927795621629362
8,0.00032749304923902306,0.00032749304923902306
9,0.01459787514455003,0.01459787514455003
10,0.01461926689518027,0.01461926689518027
11,0.0050504136276548865,0.0050504136276548865
12,0.023863006442379653,0.023863006442379653
13,0.044252594535930695,0.044252594535930695
14,0.004148956358978938,0.004148956358978938
15,0.00881888210826405,0.00881888210826405
16,-0.010859955125268612,0.010859955125268612
17,-0.00663611058057791,0.00663611058057791
18,-0.0023207701832674474,0.0023207701832674474
19,0.005456175907936402,0.005456175907936402
20,0.000583707596816954,0.000583707596816954
21,0.01557640894294085,0.01557640894294085
22,0.011149000019617177,0.011149000019617177
23,-0.006768241163000205,0.006768241163000205
24,-0.0044111789140266295,0.0044111789140266295
25,0.005047597549251909,0.005047597549251909
26,0.02060411196851442,0.02060411196851442
27,0.017344648480500997,0.017344648480500997
28,0.006610544020416005,0.006610544020416005
29,0.001516472622927627,0.001516472622927627
30,0.007512483368104204,0.007512483368104204
31,0.02341884902046841,0.02341884902046841
32,0.003052006753347561,0.003052006753347561
33,-0.0014486548748624305,0.0014486548748624305
34,0.003250537103252383,0.003250537103252383
35,0.028417688581508133,0.028417688581508133
36,0.009667258696536856,0.009667258696536856
37,0.022074461134810812,0.022074461134810812
38,-0.00591149330677294,0.00591149330677294
39,0.0025577910312784154,0.0025577910312784154
40,0.0021756944254404335,0.0021756944254404335
41,0.00022998907548696688,0.00022998907548696688
42,0.01682201920017271,0.01682201920017271
43,0.007022813147342159,0.007022813147342159
44,-0.003935245719369839,0.003935245719369839
45,0.008610908611908222,0.008610908611908222
46,-0.014446422171408948,0.014446422171408948
47,-0.013530125786847643,0.013530125786847643
48,-0.01989466981748609,0.01989466981748609
49,-0.04243103678290294,0.04243103678290294
50,-0.027529269174582763,0.027529269174582763
51,-0.0318618394505559,0.0318618394505559
52,-0.025404658867553633,0.025404658867553633
53,-0.07866796767781324,0.07866796767781324
