weekofyear,seasonal_mean,seasonal_abs_mean
1,-0.7253623685540505,0.7253623685540505
2,-0.9222115673035248,0.9222115673035248
3,-1.3310129990952932,1.3310129990952932
4,-1.2707465461409035,1.2707465461409035
5,-2.418773875007039,2.418773875007039
6,-2.298219658903586,2.298219658903586
7,-1.6591924266847187,1.6591924266847187
8,-2.822655428258955,2.822655428258955
9,-2.547966189781247,2.547966189781247
10,-2.1656425470342424,2.1656425470342424
11,-3.029215442289669,3.029215442289669
12,-3.4962600225069647,3.4962600225069647
13,-2.3025425859215836,2.3025425859215836
14,-1.5449977784759772,1.5449977784759772
15,-1.3897527931497389,1.3897527931497389
16,-2.51371849217554,2.51371849217554
17,-0.34675832074047963,0.34675832074047963
18,-0.8094701140029444,0.8094701140029444
19,-0.6061450073614556,0.6061450073614556
20,0.8146591783687742,0.8146591783687742
21,1.8595512883881236,1.8595512883881236
22,1.8982878750888728,1.8982878750888728
23,1.5567073643971117,1.5567073643971117
24,0.8807415990878079,0.8807415990878079
25,1.417758530052065,1.417758530052065
26,1.6775917526575461,1.6775917526575461
27,0.7406784753799569,0.7406784753799569
28,0.870558153281833,0.870558153281833
29,1.334742541550429,1.334742541550429
30,1.9609006926049861,1.9609006926049861
31,2.4474210569108497,2.4474210569108497
32,2.0505700586472497,2.0505700586472497
33,2.367224704991852,2.367224704991852
34,1.8687327626551078,1.8687327626551078
35,1.4780227584633296,1.4780227584633296
36,0.9416402249095255,0.9416402249095255
37,1.1392866211815418,1.1392866211815418
38,1.2829224943020021,1.2829224943020021
39,0.994510372520963,0.994510372520963
40,1.186633007522403,1.186633007522403
41,1.0927796380119252,1.0927796380119252
42,0.4235961952622717,0.4235961952622717
43,1.0433105593634298,1.0433105593634298
44,1.749605165956963,1.749605165956963
45,1.305219728114351,1.305219728114351
46,1.6782196529514422,1.6782196529514422
47,1.5601457832465941,1.5601457832465941
48,0.24405536713242895,0.24405536713242895
49,-0.7283895471149645,0.7283895471149645
50,-2.5610289365472756,2.5610289365472756
51,-0.9850749203252376,0.9850749203252376
52,-1.1250329199340283,1.1250329199340283
53,-0.7109060470684697,0.7109060470684697
