weekofyear,seasonal_mean,seasonal_abs_mean
1,19.112568843447335,19.112568843447335
2,5.494866355651534,5.494866355651534
3,-4.081245003567615,4.081245003567615
4,19.415858472561865,19.415858472561865
5,19.42126997087042,19.42126997087042
6,-18.15222930957454,18.15222930957454
7,-2.0780461754045234,2.0780461754045234
8,-17.69965568365682,17.69965568365682
9,-21.679917422295397,21.679917422295397
10,-2.978519651649123,2.978519651649123
11,10.548073242217594,10.548073242217594
12,33.68646865795351,33.68646865795351
13,12.892070276543077,12.892070276543077
14,-5.461444108908206,5.461444108908206
15,10.104964345485516,10.104964345485516
16,-2.9396059193083457,2.9396059193083457
17,-8.38910538297862,8.38910538297862
18,-14.50667529594269,14.50667529594269
19,17.369383337492117,17.369383337492117
20,137.62916528407217,137.62916528407217
21,7.451389621291623,7.451389621291623
22,-8.620708838105989,8.620708838105989
23,-14.23625157802905,14.23625157802905
24,-8.293359978033916,8.293359978033916
25,1.9314091261263961,1.9314091261263961
26,-1.225904288801434,1.225904288801434
27,-14.240054167619018,14.240054167619018
28,-27.556244157263457,27.556244157263457
29,-26.42799863982932,26.42799863982932
30,-29.839239014616048,29.839239014616048
31,-23.564316975730904,23.564316975730904
32,-26.375160059848934,26.375160059848934
33,-16.94221696945935,16.94221696945935
34,-8.989273798124064,8.989273798124064
35,2.308143656314672,2.308143656314672
36,-20.32749824272668,20.32749824272668
37,-20.617415991996914,20.617415991996914
38,-9.860244378528176,9.860244378528176
39,-7.623739022488143,7.623739022488143
40,-2.947148214167732,2.947148214167732
41,15.856244728367667,15.856244728367667
42,-4.308518117378024,4.308518117378024
43,9.703033545601688,9.703033545601688
44,-8.193307874690458,8.193307874690458
45,4.203621889432479,4.203621889432479
46,20.56882972065601,20.56882972065601
47,14.235191066725568,14.235191066725568
48,-0.6421722010308534,0.6421722010308534
49,3.27741505527768,3.27741505527768
50,-13.003317979365951,13.003317979365951
51,-2.163251623827553,2.163251623827553
52,4.071098645493635,4.071098645493635
53,23.365213427574915,23.365213427574915
