weekofyear,seasonal_mean,seasonal_abs_mean
1,1.4643094104960848,1.4643094104960848
2,0.2892308789103619,0.2892308789103619
3,-3.3742118569798474,3.3742118569798474
4,0.4958306334115343,0.4958306334115343
5,-5.588187795686991,5.588187795686991
6,-10.43897784330854,10.43897784330854
7,-10.43106760592366,10.43106760592366
8,-10.241073720340687,10.241073720340687
9,-10.209488943232099,10.209488943232099
10,-13.564719466230517,13.564719466230517
11,-14.30227564081937,14.30227564081937
12,-14.84115891147035,14.84115891147035
13,-14.91974643368362,14.91974643368362
14,-12.976162516364361,12.976162516364361
15,-8.167714891327291,8.167714891327291
16,0.6678922747297152,0.6678922747297152
17,8.387678627835593,8.387678627835593
18,6.2083708502097075,6.2083708502097075
19,0.7014945107483641,0.7014945107483641
20,-5.276498860010122,5.276498860010122
21,-10.644425755949422,10.644425755949422
22,-8.59852664483143,8.59852664483143
23,-3.6688679185367215,3.6688679185367215
24,3.742733902352635,3.742733902352635
25,-1.6470374013812101,1.6470374013812101
26,-3.497039944510827,3.497039944510827
27,-1.966174263576316,1.966174263576316
28,0.48710919573946515,0.48710919573946515
29,10.31221961812916,10.31221961812916
30,7.732557397520168,7.732557397520168
31,2.7870149376735447,2.7870149376735447
32,-3.652049688992672,3.652049688992672
33,0.051239193872304786,0.051239193872304786
34,2.587188377903132,2.587188377903132
35,15.05593628243498,15.05593628243498
36,6.5131210589976485,6.5131210589976485
37,6.038118485756948,6.038118485756948
38,5.591739984623715,5.591739984623715
39,2.5077762408031896,2.5077762408031896
40,-2.3677436742716242,2.3677436742716242
41,0.07619779981129732,0.07619779981129732
42,2.467410927253259,2.467410927253259
43,4.0038665776711495,4.0038665776711495
44,8.943242773545625,8.943242773545625
45,13.296720662315925,13.296720662315925
46,5.724487428072078,5.724487428072078
47,3.1392393787016166,3.1392393787016166
48,15.435612394273575,15.435612394273575
49,22.451275645822008,22.451275645822008
50,14.188241916179262,14.188241916179262
51,-0.03261795773681639,0.03261795773681639
52,-2.7814620565942554,2.7814620565942554
53,-3.988395789734488,3.988395789734488
